 CH3OH      OH                                          CH2OH      H2O                                          0.463E-12  0.200E+01 -0.171E+03  0.200E+01  0.100E+03
 CH3OH      OH                                          CH3O       H2O                                          0.807E-13  0.200E+01 -0.171E+03  0.200E+01  0.100E+03
 CH3OH      CH3O                                        CH3OH      CH2OH                                        0.498E-12  0.000E+00  0.206E+04  0.200E+01  0.100E+03
 CHCO       H                                           3CH2       CO                                           0.249E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CHCO       H                                           1CH2       CO                                           0.216E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CHCO       3CH2                                        C2H        H2CO                                         0.166E-10  0.000E+00  0.101E+04  0.200E+01  0.100E+03
 CHCO       3CH2                                        C2H3       CO                                           0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CHCO       O3P                                         CO         CO         H                                 0.159E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CHCO       OH                                          HCO        CO         H                                 0.166E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2CO      H                                           CH3        CO                                           0.299E-10  0.000E+00  0.171E+04  0.200E+01  0.100E+03
 CH2CO      H                                           CHCO       H2                                           0.831E-10  0.000E+00  0.402E+04  0.200E+01  0.100E+03
 CH2CO      3CH2                                        C2H4       CO                                           0.216E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2CO      O3P                                         3CH2       CO2                                          0.299E-11  0.000E+00  0.654E+03  0.200E+01  0.100E+03
 CH2CO      O3P                                         CHCO       OH                                           0.166E-10  0.000E+00  0.402E+04  0.200E+01  0.100E+03
 CH2CO      OH                                          CHCO       H2O                                          0.125E-10  0.000E+00  0.101E+04  0.200E+01  0.100E+03
 CH2CO      OH                                          CH3        CO2                                          0.419E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2CO      OH                                          CH2OH      CO                                           0.777E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      H                                           CH3        HCO                                          0.159E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      1CH2                                        CH3        CH2CO                                        0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
